id,duplicate_of_id,parent_event_id,relevance,updated,title,labels,phq_labels,category,description,start,end,predicted_end,timezone,duration,country,lat,lon,geo,placekey,impact_patterns,predicted_event_spend_total,predicted_event_spend_accommodation,predicted_event_spend_hospitality,predicted_event_spend_transportation,venue_id,venue_name,venue_formatted_address,scope,rank,local_rank,aviation_rank,phq_attendance,state,cancelled,postponed,deleted_reason,first_seen,place_hierarchies,private,brand_safe
G2WGKC89muQAfDs5d3,,,,2023-12-10T08:10:43Z,"Earth, Wind & Fire","concert,music","hip-hop-and-rnb-and-soul,jazz-and-classical,electronic",concerts,,2023-12-10T01:00:00Z,2023-12-10T01:00:00Z,2023-12-10T05:30:00Z,America/New_York,0,US,39.3600912,-74.4211614,"{""geometry"": {""coordinates"": [-74.4211614, 39.3600912], ""type"": ""Point""}}",@628-nmg-8d9,,36027,7043,16917,12067,tk34gRLcbE2B82Zt6HbQaX,Mark Estes Theatre,"Atlantic City
United States of America",locality,51,67,,1143,active,,,,2023-08-29T01:37:17Z,"6295630>6255149>6252001>5101760>4500561>4500546,6295630>6255149>6252001>5101760>4500561>4502962",False,True
7TChZSb5fstxd9yib2,,,,2023-12-10T06:17:22Z,Travis Scott,"concert,music","hip-hop-and-rnb-and-soul,electronic,pop",concerts,,2023-12-27T00:00:00Z,2023-12-27T00:00:00Z,2023-12-27T04:30:00Z,America/New_York,0,US,40.7336167,-74.17115,"{""geometry"": {""coordinates"": [-74.17115, 40.7336167], ""type"": ""Point""}}",zzw-222@627-w9q-85f,,881844,172009,508728,201106,aQux274sNYGDeVFmk4sX5j,Prudential Center,"25 Lafayette Street
Newark, NJ 07102
United States of America",locality,72,84,,13027,active,,,,2023-08-30T00:35:10Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
5yRdESXzqZgbaTJNXH,,,,2023-12-10T06:27:08Z,Jason Ross,"concert,music","electronic,rock",concerts,,2024-01-01T02:00:00Z,2024-01-01T02:00:00Z,2024-01-01T08:40:00Z,America/New_York,0,US,40.7697101,-73.9927147,"{""geometry"": {""coordinates"": [-73.9927147, 40.7697101], ""type"": ""Point""}}",222-222@627-wbv-cnq,,71954,12256,38120,21578,siBEyZfCmhBYfn97SwhWub,Terminal 5,"610 West 56th Street
New York, NY 10019
United States of America",locality,56,55,,1989,active,,,,2023-08-30T00:35:44Z,"6295630>6255149>6252001>5101760>5099357>5106184,6295630>6255149>6252001>5101760>5099357>5099836",False,True
5QSzhwARkfUW8MsVdf,,,,2023-11-28T06:25:58Z,Studio Two - The Early Beatles Tribute,"concert,music",,concerts,,2023-12-03T01:00:00Z,2023-12-03T01:00:00Z,2023-12-03T05:10:00Z,America/New_York,0,US,39.4861931,-75.0170681,"{""geometry"": {""coordinates"": [-75.0170681, 39.4861931], ""type"": ""Point""}}",223-225@628-qkt-975,,10910,2156,5323,3430,uXnR2GPH4b22wpcdbBKPU7,Landis Theater,"830 East Landis Avenue
Vineland, NJ 08360
United States of America",locality,41,62,,350,active,,,,2023-08-31T01:04:40Z,"6295630>6255149>6252001>5101760>4501427>4504621,6295630>6255149>6252001>5101760>4501427>4500942",False,True
CYAZm3XAEwGLNPG5e9,,,,2023-12-10T08:21:28Z,Cascada,"concert,music","electronic,pop",concerts,,2023-12-03T03:00:00Z,2023-12-03T03:00:00Z,2023-12-03T09:40:00Z,America/New_York,0,US,39.36333769999999,-74.4144819,"{""geometry"": {""coordinates"": [-74.4144819, 39.36333769999999], ""type"": ""Point""}}",222-224@628-nmg-9pv,,60833,11892,28565,20375,muSJmvGn6pEZmePK5RkAFd,Ovation Hall at Ocean Casino Resort,"500 Boardwalk
Atlantic City, NJ 08401
United States of America",locality,56,72,,1930,active,,,,2023-09-01T02:44:21Z,"6295630>6255149>6252001>5101760>4500561>4500546,6295630>6255149>6252001>5101760>4500561>4502962",False,True
HptnWvrTgGbjk3WFqt,,,,2023-12-10T06:17:02Z,Jason Ross,"concert,music","electronic,rock",concerts,,2023-12-31T20:00:00Z,2023-12-31T20:00:00Z,2024-01-01T02:40:00Z,America/New_York,0,US,40.7697101,-73.9927147,"{""geometry"": {""coordinates"": [-73.9927147, 40.7697101], ""type"": ""Point""}}",222-222@627-wbv-cnq,,72460,12342,38388,21730,siBEyZfCmhBYfn97SwhWub,Terminal 5,"610 West 56th Street
New York, NY 10019
United States of America",locality,56,55,,2003,active,,,,2023-09-01T18:50:36Z,"6295630>6255149>6252001>5101760>5099357>5106184,6295630>6255149>6252001>5101760>5099357>5099836",False,True
BXpefuRuRsFrsxGw7V,,,,2023-12-10T01:38:23Z,Craig Owens,"concert,music","rock,pop",concerts,,2023-12-09T00:00:00Z,2023-12-09T00:00:00Z,2023-12-09T04:10:00Z,America/New_York,0,US,40.2159769,-74.0098134,"{""geometry"": {""coordinates"": [-74.0098134, 40.2159769], ""type"": ""Point""}}",zzw-225@628-r83-rx5,,12383,2316,5944,4122,qduvXwhtrwfLZSeqvdmH3C,House of Independents,"572 Cookman Avenue
Asbury Park, NJ 07712
United States of America",locality,42,59,,376,active,,,,2023-09-01T22:41:26Z,"6295630>6255149>6252001>5101760>5101305>5102136,6295630>6255149>6252001>5101760>5101305>5098278",False,True
6fiCUgvDYdp23m4Geb,,,,2023-12-01T05:38:16Z,John Digweed,"concert,music",electronic,concerts,,2023-12-31T04:00:00Z,2023-12-31T04:00:00Z,2023-12-31T10:40:00Z,America/New_York,0,US,40.7667367,-73.9961862,"{""geometry"": {""coordinates"": [-73.9961862, 40.7667367], ""type"": ""Point""}}",222-226@627-wbv-djv,,54987,9366,29131,16490,Pap8Zjgt8D7YQQukzxYMtH,Musica NYC,"637 W 50th St
New York, NY
United States of America",locality,54,54,,1520,active,,,,2023-09-02T00:15:13Z,"6295630>6255149>6252001>5101760>5099357>5106184,6295630>6255149>6252001>5101760>5099357>5099836",False,True
6P5Mr52NU9KQEqiDA4,,,,2023-11-24T12:13:01Z,DJ Whoo Kid,"concert,music",hip-hop-and-rnb-and-soul,concerts,,2023-12-23T03:00:00Z,2023-12-23T03:00:00Z,2023-12-23T07:30:00Z,America/New_York,0,US,39.36333769999999,-74.4144819,"{""geometry"": {""coordinates"": [-74.4144819, 39.36333769999999], ""type"": ""Point""}}",222-224@628-nmg-9pv,,59478,11627,27928,19921,muSJmvGn6pEZmePK5RkAFd,Ovation Hall at Ocean Casino Resort,"500 Boardwalk
Atlantic City, NJ 08401
United States of America",locality,56,74,,1887,active,,,,2023-09-02T00:44:13Z,"6295630>6255149>6252001>5101760>4500561>4500546,6295630>6255149>6252001>5101760>4500561>4502962",False,True
3V3tSLrqpsrkrRZ4bp,,,,2023-12-10T17:55:53Z,Ac Jokes,"comedy,entertainment,performing-arts",comedy-club,performing-arts,AC Jokes brings the funny to Atlantic City!,2023-12-17T01:00:00Z,2023-12-17T01:00:00Z,2023-12-17T02:50:00Z,America/New_York,0,US,39.3590014,-74.4228104,"{""geometry"": {""coordinates"": [-74.4228104, 39.3590014], ""type"": ""Point""}}",zzw-222@628-nmf-k75,,29313,5730,13764,9818,39ie6fGLhCPsDnZYR9Aq5ui,Resorts Casino Hotel,"1133 Boardwalk
Atlantic City, NJ 08401
United States of America",locality,0,0,,,active,,,,2023-09-02T02:24:37Z,"6295630>6255149>6252001>5101760>4500561>4500546,6295630>6255149>6252001>5101760>4500561>4502962",False,True
FEyExkbGfTHPiaPNgh,,,,2023-10-26T03:50:17Z,8th Annual Immaculate Conception Christmas Concert,"concert,music,religion",other,concerts,Join us for the 8th Annual Christmas Concert performed by Reverend Alphonse Stephenson & the Orchestra of the St. Peter by the Sea.,2023-12-10T19:00:00Z,2023-12-10T21:00:00Z,,America/New_York,7200,US,40.6354152,-74.8797457,"{""geometry"": {""coordinates"": [-74.8797457, 40.6354152], ""type"": ""Point""}}",222-222@628-hm2-sbk,,2655,0,1608,1047,,,,locality,32,62,,129,active,,,,2023-09-03T02:15:56Z,"6295630>6255149>6252001>5101760>5099381>5095211,6295630>6255149>6252001>5101760>5099381>5098124",False,True
ASTrfiM2hUa9PSqqxW,,,,2023-10-26T03:06:29Z,Kurt Gallagher,"concert,music",,concerts,,2023-12-02T15:30:00Z,2023-12-02T15:30:00Z,2023-12-02T19:40:00Z,America/New_York,0,US,40.7060141,-74.5476893,"{""geometry"": {""coordinates"": [-74.5476893, 40.7060141], ""type"": ""Point""}}",@628-hxq-249,,3129,0,1912,1217,3A5zbxtqkPvkkyH5WfQazX7,Bernards Township Library,"32 South Maple Avenue
Basking Ridge
United States of America",locality,34,64,,155,active,,,,2023-09-03T06:37:42Z,"6295630>6255149>6252001>5101760>5104759>5095409,6295630>6255149>6252001>5101760>5101405>5101427",False,True
8SMd39bT9cejno449C,,,,2023-10-26T04:51:35Z,Michael Patrick/Suburban Hillbillies/Ring of Fire,"concert,music",,concerts,,2023-12-03T21:00:00Z,2023-12-03T21:00:00Z,2023-12-04T01:10:00Z,America/New_York,0,US,40.6373253,-75.0149536,"{""geometry"": {""coordinates"": [-75.0149536, 40.6373253], ""type"": ""Point""}}",223-222@628-hms-rtv,,3047,0,1845,1201,,,,locality,33,66,,148,active,,,,2023-09-03T06:39:01Z,"6295630>6255149>6252001>5101760>5099381>5102490,6295630>6255149>6252001>5101760>5099381>5098124",False,True
TkE7FwPuN5iMV2WvX9,,,,2023-10-26T05:29:30Z,Kurt Gallagher,"concert,music",,concerts,,2023-12-02T18:00:00Z,2023-12-02T18:00:00Z,2023-12-02T22:10:00Z,America/New_York,0,US,40.5703812,-74.6197281,"{""geometry"": {""coordinates"": [-74.6197281, 40.5703812], ""type"": ""Point""}}",225-223@628-hfy-4vz,,2574,0,1523,1051,,,,locality,32,54,,125,active,,,,2023-09-03T06:40:58Z,6295630>6255149>6252001>5101760>5104759>5104774,False,True
FYWK8gaaWT33suCuRo,,,,2023-10-26T02:52:25Z,"""Just Jeff""","concert,music",,concerts,,2023-12-09T22:00:00Z,2023-12-09T22:00:00Z,2023-12-10T02:10:00Z,America/New_York,0,US,40.5673676,-74.6103439,"{""geometry"": {""coordinates"": [-74.6103439, 40.5673676], ""type"": ""Point""}}",225-224@628-hfx-r49,,2492,0,1474,1017,,,,locality,32,54,,121,active,,,,2023-09-03T06:43:25Z,6295630>6255149>6252001>5101760>5104759>5104774,False,True
5Q7RMdePe2EjDYGE2B,,,,2023-10-31T17:06:18Z,Kurt Gallagher,"concert,music",,community,,2023-12-12T21:30:00Z,2023-12-12T21:30:00Z,,America/New_York,0,US,40.6378998,-74.4501639,"{""geometry"": {""coordinates"": [-74.4501639, 40.6378998], ""type"": ""Point""}}",223-222@627-w4p-z9f,,1334,0,913,420,mXSPLwwXyzP5ZriXREphu4,SCLSNJ’s Watchung Library branch,"12 Stirling Road
Watchung, NJ 07069
United States of America",locality,30,54,,100,active,,,,2023-09-03T06:47:12Z,"6295630>6255149>6252001>5101760>5104759>5106129,6295630>6255149>6252001>5101760>5104759>5104774",False,True
LaPEHhvnikPM8DKEeS,,,,2023-10-26T06:45:56Z,Holiday Drag Quizzo at Bellview Winery!,"concert,music,performing-arts","celebration,dinner-theatre",performing-arts,"Drag Quizzo returns to Bellview Winery for a FABULOUS evening of Trivia, Wine, & Queens just in time to celebrate the Holidays!",2023-12-07T23:00:00Z,2023-12-08T02:00:00Z,,America/New_York,10800,US,39.5399819,-74.9371577,"{""geometry"": {""coordinates"": [-74.9371577, 39.5399819], ""type"": ""Point""}}",zzw-222@628-qjs-swk,,9166,595,5002,3568,,,,locality,41,76,,338,active,,,,2023-09-03T23:27:33Z,"6295630>6255149>6252001>5101760>4501944>4501560,6295630>6255149>6252001>5101760>4500561>4502962",False,False
CjPjV4LbPoDuyEGj3M,,,,2023-10-26T01:15:00Z,Holiday Drag Show - 2023 SLAY Ride!,"concert,music,performing-arts",dinner-theatre,performing-arts,"This Ho-Ho-Holiday season, the Queens are BACK BACK BACK AGAIN!",2023-12-06T23:00:00Z,2023-12-07T02:00:00Z,,America/New_York,10800,US,40.4025717,-73.9835346,"{""geometry"": {""coordinates"": [-73.9835346, 40.4025717], ""type"": ""Point""}}",229-222@628-rr2-89z,,4476,0,2643,1833,,,,locality,36,59,,209,active,,,,2023-09-05T00:08:15Z,"6295630>6255149>6252001>5101760>5101305>5099060,6295630>6255149>6252001>5101760>5101305>5098278",False,False
Fa2UqmUUURkDMwHUi7,,,,2023-10-26T17:10:03Z,ALLAIRE CHRISTMAS LANTERN TOURS,"community,concert,music",other,concerts,Allaire Village Christmas Lantern Tours by Candlelight,2023-12-16T21:30:00Z,2023-12-17T01:30:00Z,,America/New_York,14400,US,40.1621577,-74.13126790000001,"{""geometry"": {""coordinates"": [-74.13126790000001, 40.1621577], ""type"": ""Point""}}",@628-r6w-ckf,,3084,0,1821,1262,,,,locality,33,68,,144,active,,,,2023-09-05T01:09:32Z,"6295630>6255149>6252001>5101760>5101305>5095111,6295630>6255149>6252001>5101760>5101305>5098278",False,True
8DyQYtXBfeYrVszGgH,,,,2023-11-18T03:05:04Z,Christmas Celebration:  Music for Choirs and Brass,"concert,music",other,concerts,Featuring the West Jersey Chamber Chorale and Timberdale Brass.,2023-12-18T00:30:00Z,2023-12-18T02:30:00Z,,America/New_York,7200,US,39.9777754,-74.9495475,"{""geometry"": {""coordinates"": [-74.9495475, 39.9777754], ""type"": ""Point""}}",zzw-223@628-p7h-hwk,,2543,0,1544,999,B85JBEL2NeVJzxgBpKjVVC,First Presbyterian Church,"101 Bridgeboro Road
Moorestown, NJ 08057
United States of America",locality,32,60,,126,active,,,,2023-09-05T11:54:50Z,"6295630>6255149>6252001>5101760>4500994>4504272,6295630>6255149>6252001>5101760>4500994>4503134",False,True
8hgSvuL9UnWsDjfpbQ,,,,2023-12-10T06:26:42Z,Southside Johnny & The Asbury Jukes,"concert,music","rock,pop,hip-hop-and-rnb-and-soul",concerts,,2023-12-31T23:00:00Z,2023-12-31T23:00:00Z,2024-01-01T03:10:00Z,America/New_York,0,US,40.3539759,-74.0627971,"{""geometry"": {""coordinates"": [-74.0627971, 40.3539759], ""type"": ""Point""}}",14auodb4sa@628-rp7-tqf,,30201,5650,14498,10053,L8M4ZpkD5kuHN7vveU4ieN,Hackensack Meridian Health Theatre,"99 Monmouth St.
Red Bank, NJ
United States of America",locality,49,71,,917,active,,,,2023-09-06T00:45:36Z,"6295630>6255149>6252001>5101760>5101305>5103159,6295630>6255149>6252001>5101760>5101305>5098278",False,True
EsucHAByiqp7gavUWo,,,,2023-12-10T13:17:07Z,Aunt Mary Pat's A Very Intimate Christmas,"comedy,entertainment,performing-arts",lifestyle,performing-arts,Children ages 2 and up must have ticket. $35 ticket includes post show meet n greet.,2023-12-11T00:30:00Z,2023-12-11T00:30:00Z,2023-12-11T02:50:00Z,America/New_York,0,US,39.7421989,-75.0767266,"{""geometry"": {""coordinates"": [-75.0767266, 39.7421989], ""type"": ""Point""}}",222-224@628-qhx-hbk,,,,,,YqHpEGa3WA5t3FjdWjKH5r,Investors Bank Performing Arts Center,"519 Hurffville Crosskeys Road
Washington Township, NJ 08080
United States of America",locality,0,0,,,active,,,,2023-09-06T00:49:57Z,"6295630>6255149>6252001>5101760>4501944>4501522,6295630>6255149>6252001>5101760>4501944>4504915",False,True
8ShakjEPSMUBs3Bjnt,,,,2023-10-26T04:00:54Z,The Holiday Evening Stroll,festival,educational,festivals,"Back by Popular Demand... A rare, evening stroll through Allaire Village at night illuminated for the holidays!",2023-12-15T23:00:00Z,2023-12-16T02:30:00Z,,America/New_York,12600,US,40.1582753,-74.12159680000002,"{""geometry"": {""coordinates"": [-74.12159680000002, 40.1582753], ""type"": ""Point""}}",222-222@628-r6w-92k,,4476,0,2643,1833,,,,locality,36,70,,209,active,,,,2023-09-06T18:01:25Z,"6295630>6255149>6252001>5101760>5101305>5095111,6295630>6255149>6252001>5101760>5101305>5098278",False,True
BnLBNMZSjHbtJ7Nwxb,,,,2023-10-26T19:51:10Z,The Holiday Evening Stroll,festival,educational,festivals,"Back by Popular Demand... A rare, evening stroll through Allaire Village at night illuminated for the holidays!",2023-12-23T23:00:00Z,2023-12-24T02:30:00Z,,America/New_York,12600,US,40.1582753,-74.12159680000002,"{""geometry"": {""coordinates"": [-74.12159680000002, 40.1582753], ""type"": ""Point""}}",222-222@628-r6w-92k,,7003,0,4136,2867,,,,locality,40,74,,327,active,,,,2023-09-06T18:01:25Z,"6295630>6255149>6252001>5101760>5101305>5095111,6295630>6255149>6252001>5101760>5101305>5098278",False,True
8rANAvYXzmLUKp3EcM,,,,2023-10-26T16:06:07Z,The Slippery Chickens,"concert,music",,concerts,,2023-12-15T01:00:00Z,2023-12-15T01:00:00Z,2023-12-15T05:10:00Z,America/New_York,0,US,40.8795448,-74.2058338,"{""geometry"": {""coordinates"": [-74.2058338, 40.8795448], ""type"": ""Point""}}",26w@627-tzx-rc5,,25081,4676,12611,7792,Gk4DvMPwCKPKGrfpSUuh7b,Great Notch Inn,"400 Rt. 46 West
Little Falls, NJ 07424
United States of America",locality,48,69,,759,active,,,,2023-09-07T00:42:29Z,"6295630>6255149>6252001>5101760>5102445>5098580,6295630>6255149>6252001>5101760>5102445>5102466",False,True
4tt5GQYkPBqTbKRvJQ,,,,2023-10-26T13:36:18Z,Aunt Mary Pat,"concert,music",,concerts,,2023-12-11T00:30:00Z,2023-12-11T00:30:00Z,2023-12-11T04:40:00Z,America/New_York,0,US,39.76622,-75.14419,"{""geometry"": {""coordinates"": [-75.14419, 39.76622], ""type"": ""Point""}}",@63s-dzm-tsq,,34528,6852,16837,10839,NXDXbNkEe9NQH6eP9uKP5L,Republic Bank Performing Arts Center,"Sewell
United States of America",locality,51,80,,1112,active,,,,2023-09-07T00:50:12Z,"6295630>6255149>6252001>5101760>4501944>4504048,6295630>6255149>6252001>5101760>4501944>4504915",False,True
6sPrasZtv9ZXwRijVj,,,,2023-10-26T17:26:26Z,Gerry Arias,"concert,music",,concerts,,2023-12-31T00:00:00Z,2023-12-31T00:00:00Z,2023-12-31T04:10:00Z,America/New_York,0,US,40.78907,-74.68263,"{""geometry"": {""coordinates"": [-74.68263, 40.78907], ""type"": ""Point""}}",224-222@628-hvg-mtv,,26911,5280,13219,8411,QWFb4Ct8bKyNGAXawSvxHK,Redwoods Grill & Bar,"459 Main St, Chester, NJ
Chester, NJ 07930
United States of America",locality,49,81,,857,active,,,,2023-09-07T01:05:27Z,"6295630>6255149>6252001>5101760>5101405>5096523,6295630>6255149>6252001>5101760>5101405>5101427",False,True
FmmWXohg2GUKZwfNq7,,,,2023-10-26T00:01:20Z,Messages From The Other Side With April The Psychic Housewife of New Jersey,"conference,religion","religion-and-spirituality,lifestyle,education-and-careers",conferences,"Get ready for a mind-blowing evening as April, the Psychic Housewife of New Jersey, connects you with messages from the other side",2023-12-27T00:30:00Z,2023-12-27T00:30:00Z,,America/New_York,0,US,40.8372924,-74.0997999,"{""geometry"": {""coordinates"": [-74.0997999, 40.8372924], ""type"": ""Point""}}",22c-224@627-tzr-sbk,,,,,,,,,locality,0,0,,,active,,,,2023-09-07T07:04:57Z,"6295630>6255149>6252001>5101760>5095598>5097459,6295630>6255149>6252001>5101760>5095598>5098706",False,False
GEtdLWHsgGdfdbCM5v,,,,2023-11-28T06:28:38Z,The Effects of World War II on Growing Up in “Frankfurt on the Hudson”,"community,conference",education-and-careers,conferences,Dr. Lubrecht will present an overview of his early years in a German American Jewish neighborhood named “Frankfurt on the Hudson”,2023-12-07T23:30:00Z,2023-12-07T23:30:00Z,,America/New_York,0,US,40.8519113,-74.82843799999999,"{""geometry"": {""coordinates"": [-74.82843799999999, 40.8519113], ""type"": ""Point""}}",15h7ej7ojm@628-j37-mp9,,,,,,,,,locality,0,0,,,active,,,,2023-09-07T10:15:54Z,"6295630>6255149>6252001>5101760>5106044>5098745,6295630>6255149>6252001>5101760>5106044>5095571",False,True
FJn2C82c6rq4nY7AGi,,,,2023-12-02T07:40:51Z,Boombox Cartel and BOX CAR,"concert,music","electronic,hip-hop-and-rnb-and-soul",concerts,,2023-12-16T04:00:00Z,2023-12-16T04:00:00Z,2023-12-16T10:40:00Z,America/New_York,0,US,40.7667367,-73.9961862,"{""geometry"": {""coordinates"": [-73.9961862, 40.7667367], ""type"": ""Point""}}",222-226@627-wbv-djv,,46450,7911,24608,13929,Pap8Zjgt8D7YQQukzxYMtH,Musica NYC,"637 W 50th St
New York, NY
United States of America",locality,52,53,,1284,active,,,,2023-09-08T01:29:38Z,"6295630>6255149>6252001>5101760>5099357>5106184,6295630>6255149>6252001>5101760>5099357>5099836",False,True
Ce4fTcnSmKXiddFV8T,,,,2023-10-26T01:56:27Z,Sinderella's Ball To Support Joan Dancy And Pals,"concert,music",rock,concerts,,2023-12-03T00:00:00Z,2023-12-03T00:00:00Z,2023-12-03T04:10:00Z,America/New_York,0,US,40.21995,-74.00058,"{""geometry"": {""coordinates"": [-74.00058, 40.21995], ""type"": ""Point""}}",@628-r7c-sdv,,32935,6161,15810,10963,3ETrigcHQTcqUHqNkuuFcK,The Stone Pony,"Asbury Park, NJ 07712
United States of America",locality,50,67,,1000,active,,,,2023-09-08T01:30:30Z,"6295630>6255149>6252001>5101760>5101305>5095281,6295630>6255149>6252001>5101760>5101305>5098278",False,True
AWu2Dt4w83xPXjp29c,,,,2023-10-26T08:32:21Z,The Twelve Flutes of the Holiday Season,"concert,music",,concerts,Come to the Hackettstown Free Public Library and get into the holiday spirit with music!,2023-12-09T17:00:00Z,2023-12-09T17:00:00Z,2023-12-09T21:10:00Z,America/New_York,0,US,40.8519113,-74.82843799999999,"{""geometry"": {""coordinates"": [-74.82843799999999, 40.8519113], ""type"": ""Point""}}",223@628-j37-mp9,,4858,0,2942,1915,,,,locality,37,63,,236,active,,,,2023-09-08T12:18:01Z,"6295630>6255149>6252001>5101760>5106044>5098745,6295630>6255149>6252001>5101760>5106044>5095571",False,True
D7k83nPmFSex25dc7b,,,,2023-12-09T06:02:52Z,Labamba's Big Band,"concert,music",,concerts,,2023-12-09T23:30:00Z,2023-12-09T23:30:00Z,2023-12-10T03:40:00Z,America/New_York,0,US,40.21995,-74.00058,"{""geometry"": {""coordinates"": [-74.00058, 40.21995], ""type"": ""Point""}}",@628-r7c-sdv,,41926,7844,20126,13956,3ETrigcHQTcqUHqNkuuFcK,The Stone Pony,"Asbury Park, NJ 07712
United States of America",locality,52,69,,1273,active,,,,2023-09-08T22:50:22Z,"6295630>6255149>6252001>5101760>5101305>5095281,6295630>6255149>6252001>5101760>5101305>5098278",False,True
